delivery_date,wings,tenders,fries_reg,fries_large,veggies,dips,drinks,flavours,year,month,day_of_week,is_monday,is_saturday,week_of_year,season,total_inventory,wings_ratio,protein_ratio,sides_ratio,beverages_ratio,wings_lag1,wings_lag2,tenders_lag1,tenders_lag2,total_inventory_lag1,total_inventory_lag2,total_inventory_rolling_mean,wings_rolling_std,reconstruction_error,is_anomaly
2022-12-13,5710,620,158,151,143,720,257,875,2022,12,1,0,0,50,winter,8634,0.6613388927495947,0.7331480194579569,0.05235116979383831,0.02976604123233727,5314.0,6335.0,815.0,764.0,8192.0,9512.0,9093.5,623.6959729440839,0.007653473900757556,False
2022-12-14,5587,655,129,124,143,720,255,799,2022,12,2,0,0,50,winter,8412,0.6641702330004755,0.7420351878269139,0.047075606276747506,0.030313837375178315,5710.0,5314.0,620.0,815.0,8634.0,8192.0,9046.25,611.9887662367673,0.0049829634929261565,False
2022-12-15,5152,698,149,165,149,526,266,688,2022,12,3,0,0,50,winter,7793,0.6611061208777108,0.7506736815090466,0.05941229308353651,0.03413319645836007,5587.0,5710.0,655.0,620.0,8412.0,8634.0,8687.5,431.9571738031452,0.0048631304683260995,False
2022-12-16,6459,900,139,177,169,720,307,934,2022,12,4,0,0,50,winter,9805,0.658745537990821,0.7505354411014789,0.049464558898521166,0.03131055583885772,5152.0,5587.0,698.0,655.0,7793.0,8412.0,8257.75,253.85478132192156,0.00858173253646793,False
2022-12-17,6378,841,157,230,171,720,197,899,2022,12,5,0,1,50,winter,9593,0.6648597935994996,0.7525278849160847,0.058167413739184826,0.020535807359532993,6459.0,5152.0,900.0,698.0,9805.0,7793.0,8661.0,543.549445772876,0.02306087137304665,True
2022-12-18,6727,691,131,182,188,720,252,853,2022,12,6,0,0,50,winter,9744,0.6903735632183908,0.7612889983579638,0.05141625615763547,0.02586206896551724,6378.0,6459.0,841.0,900.0,9593.0,9805.0,8900.75,632.005801661135,0.012589498841846587,False
2022-12-19,5658,729,115,178,158,720,254,821,2022,12,0,1,0,51,winter,8633,0.6553921000810842,0.7398355148847446,0.05224139928182555,0.029421985404841887,6727.0,6378.0,691.0,841.0,9744.0,9593.0,9233.75,700.722008597799,0.011130852904138348,False
2022-12-20,5682,743,115,130,137,720,247,809,2022,12,1,0,0,51,winter,8583,0.6620062915064663,0.7485727601071887,0.04450658277991378,0.028777816614237447,5658.0,6727.0,729.0,691.0,8633.0,9744.0,9443.75,456.7044996493911,0.006616700518899877,False
2022-12-21,5891,763,126,162,135,720,244,679,2022,12,2,0,0,51,winter,8720,0.6755733944954129,0.7630733944954129,0.048509174311926605,0.02798165137614679,5682.0,5658.0,743.0,729.0,8583.0,8633.0,9138.25,529.1486086157655,0.005829652928458973,False
2022-12-22,6344,722,129,192,142,720,212,856,2022,12,3,0,0,51,winter,9317,0.6809058709885156,0.7583986261672212,0.04969410754534721,0.022754105398733498,5891.0,5682.0,763.0,743.0,8720.0,8583.0,8920.0,502.67849234542274,0.0036247603988839557,False
2022-12-23,6288,795,171,192,168,720,367,929,2022,12,4,0,0,51,winter,9630,0.6529595015576324,0.7355140186915888,0.05514018691588785,0.03811007268951194,6344.0,5891.0,722.0,763.0,9317.0,8720.0,8813.25,317.8829711282659,0.012430052177575103,False
2022-12-24,6366,797,173,170,165,720,218,900,2022,12,5,0,1,51,winter,9509,0.6694710274476812,0.7532863602902513,0.053423072878325796,0.022925649384793353,6288.0,6344.0,795.0,722.0,9630.0,9317.0,9062.5,318.213109933161,0.007844788794742954,False
2022-12-25,6305,900,163,165,159,720,311,919,2022,12,6,0,0,51,winter,9642,0.653909977183157,0.7472516075503007,0.05050819332088778,0.032254718937979675,6366.0,6288.0,797.0,795.0,9509.0,9630.0,9294.0,223.26124458430766,0.016974077218957793,True
2022-12-26,5345,761,125,165,179,644,200,812,2022,12,0,1,0,52,winter,8231,0.6493743166079455,0.7418296683270562,0.056979710849228524,0.02429838415745353,6305.0,6366.0,900.0,797.0,9642.0,9509.0,9524.5,35.63121290854424,0.039576039953227955,True
2022-12-27,5335,585,145,178,143,606,193,793,2022,12,1,0,0,52,winter,7978,0.6687139633993482,0.7420406116821259,0.05841062923038356,0.024191526698420656,5345.0,6305.0,761.0,900.0,8231.0,9642.0,9253.0,488.48268478353873,0.004153698816335923,False
2022-12-28,5303,612,159,166,155,672,262,784,2022,12,2,0,0,52,winter,8113,0.6536423024775052,0.729076790336497,0.05916430420313078,0.03229384937754222,5335.0,5345.0,585.0,761.0,7978.0,8231.0,8840.0,575.305933105741,0.005490829353963686,False
2022-12-29,5595,664,142,164,142,627,237,791,2022,12,3,0,0,52,winter,8362,0.6690983018416646,0.7485051423104521,0.05357569959339871,0.028342501793829227,5303.0,5335.0,612.0,585.0,8113.0,7978.0,8491.0,488.9948874988375,0.0025333659398807436,False
2022-12-30,5663,820,169,227,164,720,221,925,2022,12,4,0,0,52,winter,8909,0.6356493433606465,0.7276910988887642,0.06285778426310473,0.024806375575260973,5595.0,5303.0,664.0,612.0,8362.0,8113.0,8171.0,134.86165751119722,0.015231267802982121,False
2022-12-31,7000,728,155,146,182,720,304,868,2022,12,5,0,1,52,winter,10103,0.6928635058893398,0.7649213105018311,0.047807581906364444,0.030090072255765613,5663.0,5595.0,820.0,664.0,8909.0,8362.0,8340.5,181.58928015350315,0.017198135811366203,True
2023-01-01,7000,728,149,181,181,720,329,925,2023,1,6,0,0,52,winter,10213,0.6854009595613434,0.7566826593557231,0.050034270047978065,0.03221384509938314,7000.0,5663.0,728.0,820.0,10103.0,8909.0,8871.75,756.1355147502778,0.07792453998450241,True
2023-01-02,5699,647,142,169,149,650,186,750,2023,1,0,1,0,1,winter,8392,0.6790991420400382,0.7561963775023832,0.0548141086749285,0.022163965681601526,7000.0,7000.0,728.0,728.0,10213.0,10103.0,9396.75,792.0338797467363,0.006907433375079227,False
2023-01-03,5773,649,144,174,157,720,179,777,2023,1,1,0,0,1,winter,8573,0.6733932112446052,0.7490959990668378,0.05540650880671877,0.020879505424005598,5699.0,7000.0,647.0,728.0,8392.0,10213.0,9404.25,761.6668125455739,0.005401579327335688,False
2023-01-04,5287,535,127,174,146,720,227,846,2023,1,2,0,0,1,winter,8062,0.6557926072934755,0.722153311833292,0.05544529893326718,0.028156784916894072,5773.0,5699.0,649.0,647.0,8573.0,8392.0,9320.25,730.395783120358,0.012888239748852223,False
2023-01-05,5562,652,115,170,133,658,271,801,2023,1,3,0,0,1,winter,8362,0.665151877541258,0.7431236546280794,0.04998804113848362,0.03240851470939966,5287.0,5773.0,535.0,649.0,8062.0,8573.0,8810.0,738.4620843347346,0.007829114629399602,False
2023-01-06,6721,722,149,171,172,720,268,943,2023,1,4,0,0,1,winter,9866,0.6812284613825258,0.7544090816947091,0.04986823434015812,0.027163997567403203,5562.0,5287.0,652.0,535.0,8362.0,8062.0,8347.25,214.15162074256503,0.0076297225679339,False
2023-01-07,6639,731,159,203,189,720,254,866,2023,1,5,0,1,1,winter,9761,0.6801557217498208,0.7550455895912304,0.05644913431000922,0.02602192398319844,6721.0,5562.0,722.0,652.0,9866.0,8362.0,8715.75,622.8083573620385,0.00517158285502785,False
2023-01-08,6527,865,155,181,162,720,247,879,2023,1,6,0,0,1,winter,9736,0.6703985209531635,0.7592440427280197,0.05115036976170912,0.025369761709120787,6639.0,6721.0,731.0,722.0,9761.0,9866.0,9012.75,734.269421488689,0.0018785824983288135,False
2023-01-09,6101,633,131,134,150,720,285,767,2023,1,0,1,0,2,winter,8921,0.6838919403654299,0.7548481111982962,0.04651944849232149,0.03194709113328102,6527.0,6639.0,865.0,731.0,9736.0,9761.0,9431.25,539.3931003142952,0.004679771470758858,False
2023-01-10,5701,639,136,156,141,720,238,750,2023,1,1,0,0,2,winter,8481,0.672208465982785,0.7475533545572456,0.05105530008253744,0.02806272845183351,6101.0,6527.0,633.0,865.0,8921.0,9736.0,9571.0,275.71482852154935,0.008148207735433578,False
2023-01-11,5415,770,163,128,122,595,216,791,2023,1,2,0,0,2,winter,8200,0.6603658536585366,0.7542682926829268,0.05036585365853659,0.026341463414634145,5701.0,6101.0,639.0,633.0,8481.0,8921.0,9224.75,428.71746718167117,0.0107638562331192,False
2023-01-12,5707,662,136,138,137,720,157,719,2023,1,3,0,0,2,winter,8376,0.6813514804202483,0.7603868194842407,0.049068767908309455,0.018744030563514803,5415.0,5701.0,770.0,639.0,8200.0,8481.0,8834.5,484.1390984693009,0.004701251248662151,False
2023-01-13,5932,801,152,183,135,720,280,777,2023,1,4,0,0,2,winter,8980,0.6605790645879732,0.7497772828507795,0.052338530066815145,0.031180400890868598,5707.0,5415.0,662.0,770.0,8376.0,8200.0,8494.5,281.7989827282338,0.004436442831229758,False
2023-01-14,6754,620,160,157,176,720,162,898,2023,1,5,0,1,2,winter,9647,0.7001140250855188,0.7643827096506686,0.05110397014615943,0.01679278532186172,5932.0,5707.0,801.0,662.0,8980.0,8376.0,8509.25,211.8118268652644,0.022316612940029124,True
2023-01-15,5692,777,147,175,148,720,195,917,2023,1,6,0,0,2,winter,8771,0.6489567894196785,0.7375441796830464,0.0535856800820887,0.02223235662980276,6754.0,5932.0,620.0,801.0,9647.0,8980.0,8800.75,575.0356510686973,0.006814800916792249,False
2023-01-16,5357,552,149,149,167,708,188,757,2023,1,0,1,0,3,winter,8027,0.6673726174162202,0.7361405257256759,0.057929487978074,0.02342095427930734,5692.0,6754.0,777.0,620.0,8771.0,9647.0,8943.5,500.68178516898405,0.01199054982124756,False
2023-01-17,5542,757,135,153,137,688,272,760,2023,1,1,0,0,3,winter,8444,0.6563240170535292,0.7459734722880151,0.05033159639981052,0.03221222169587873,5357.0,5692.0,552.0,777.0,8027.0,8771.0,8856.25,595.5100754815157,0.004450405112668248,False
2023-01-18,5362,610,123,125,129,720,212,785,2023,1,2,0,0,3,winter,8066,0.664765683114307,0.7403917679147037,0.04673939995040913,0.0262831638978428,5542.0,5357.0,757.0,552.0,8444.0,8027.0,8722.25,626.9866426009414,0.00654195663077739,False
2023-01-19,4632,690,128,141,143,388,135,792,2023,1,3,0,0,3,winter,7049,0.6571144843240176,0.755000709320471,0.058448006809476524,0.019151652716697404,5362.0,5542.0,610.0,757.0,8066.0,8444.0,8327.0,160.79878730886162,0.014402281346288005,False
2023-01-20,6410,726,138,146,164,720,261,826,2023,1,4,0,0,3,winter,9391,0.6825684165690554,0.7598764774784368,0.047705249707166435,0.02779256735171973,4632.0,5362.0,690.0,610.0,7049.0,8066.0,7896.5,403.4512568658909,0.005242962784010489,False
2023-01-21,6404,744,160,183,119,720,213,824,2023,1,5,0,1,3,winter,9367,0.6836767374826519,0.7631045158535283,0.04932208818191523,0.02273940429166222,6410.0,4632.0,726.0,690.0,9391.0,7049.0,8237.5,730.6624847812203,0.013241956680253714,False
2023-01-22,6259,776,130,185,172,720,218,840,2023,1,6,0,0,3,winter,9300,0.673010752688172,0.7564516129032258,0.052365591397849465,0.023440860215053764,6404.0,6410.0,744.0,726.0,9367.0,9391.0,8468.25,866.9040700485072,0.004253568554496221,False
2023-01-23,5859,544,143,147,139,683,214,781,2023,1,0,1,0,4,winter,8510,0.6884841363102233,0.7524089306698002,0.05041128084606346,0.025146886016451233,6259.0,6404.0,776.0,744.0,9300.0,9367.0,8776.75,865.6528846290914,0.004642239077251484,False
2023-01-24,5032,685,131,138,152,405,234,817,2023,1,1,0,0,4,winter,7594,0.6626283908348697,0.7528311825125099,0.05543850408217013,0.03081380036871214,5859.0,6259.0,544.0,776.0,8510.0,9300.0,9142.0,258.92212471449216,0.006996560878478547,False
2023-01-25,6004,677,126,139,136,720,188,787,2023,1,2,0,0,4,winter,8777,0.6840606129657059,0.7611940298507462,0.04568759257149368,0.021419619459952147,5032.0,5859.0,685.0,544.0,7594.0,8510.0,8692.75,615.7577987055195,0.0033023775787630215,False
2023-01-26,6247,646,114,126,151,720,255,741,2023,1,3,0,0,4,winter,9000,0.6941111111111111,0.7658888888888888,0.043444444444444445,0.028333333333333332,6004.0,5032.0,677.0,685.0,8777.0,7594.0,8545.25,530.7457018196195,0.007260406362132821,False
2023-01-27,6616,736,141,165,144,720,249,897,2023,1,4,0,0,4,winter,9668,0.6843194042201076,0.7604468349193215,0.04654530409598676,0.025755068266446007,6247.0,6004.0,646.0,677.0,9000.0,8777.0,8470.25,527.2219646410801,0.003895937923576162,False
2023-01-28,6137,674,147,192,154,720,259,891,2023,1,5,0,1,4,winter,9174,0.6689557444953128,0.7424242424242424,0.05373882712012208,0.028231959886636147,6616.0,6247.0,736.0,646.0,9668.0,9000.0,8759.75,676.9920605147453,0.002929101207464993,False
2023-01-29,6900,772,157,185,145,720,210,827,2023,1,6,0,0,4,winter,9916,0.6958450988301734,0.7736990722065349,0.0491125453812021,0.02117789431222267,6137.0,6616.0,674.0,736.0,9174.0,9668.0,9154.75,262.83454871839143,0.015947691234048576,False
2023-01-30,5778,670,131,103,169,708,302,709,2023,1,0,1,0,5,winter,8570,0.6742123687281214,0.7523920653442241,0.047024504084014006,0.035239206534422404,6900.0,6137.0,772.0,674.0,9916.0,9174.0,9439.5,349.6350478236803,0.019863447895817003,True
2023-01-31,5216,496,134,130,125,510,251,785,2023,1,1,0,0,5,winter,7647,0.6820975545965738,0.7469595919968615,0.050869622074015956,0.03282332941022623,5778.0,6900.0,670.0,772.0,8570.0,9916.0,9332.0,498.52072842226653,0.016645710678530903,False
2023-02-01,6134,602,133,127,135,720,239,796,2023,2,2,0,0,5,winter,8886,0.6902993472878686,0.7580463650686473,0.04445194688273689,0.026896241278415486,5216.0,5778.0,496.0,670.0,7647.0,8570.0,8826.75,705.3294147654229,0.009434842874455543,False
2023-02-02,5847,591,142,149,135,720,198,821,2023,2,3,0,0,5,winter,8603,0.6796466348948041,0.7483436010693943,0.04951761013599907,0.023015227246309427,6134.0,5216.0,602.0,496.0,8886.0,7647.0,8754.75,705.1477386571795,0.006140764684503414,False
2023-02-03,6433,760,146,217,179,720,242,867,2023,2,4,0,0,5,winter,9564,0.6726265161020494,0.7520911752404852,0.05667084901714764,0.025303220409870347,5847.0,6134.0,591.0,602.0,8603.0,8886.0,8426.5,384.12183397111636,0.00769810251776154,False
2023-02-04,6376,698,155,199,143,720,234,859,2023,2,5,0,1,5,winter,9384,0.6794543904518329,0.7538363171355499,0.05296248934356351,0.024936061381074168,6433.0,5847.0,760.0,591.0,9564.0,8603.0,8675.0,519.3858552816656,0.0024907405853385957,False
2023-02-05,7000,818,161,168,157,720,284,891,2023,2,6,0,0,5,winter,10199,0.6863417982155113,0.7665457397784097,0.04765173056181979,0.02784586724188646,6376.0,6433.0,698.0,760.0,9384.0,9564.0,9109.25,267.21090297116854,0.008294617982430945,False
2023-02-06,5950,635,128,153,152,720,249,759,2023,2,0,1,0,6,winter,8746,0.6803109993139721,0.7529156185684884,0.04950834667276469,0.028470157786416646,7000.0,6376.0,818.0,698.0,10199.0,9384.0,9437.5,471.4127702979635,0.004875721411968468,False
2023-02-07,5129,504,128,176,163,588,298,758,2023,2,1,0,0,6,winter,7744,0.6623192148760331,0.7274018595041323,0.0603047520661157,0.03848140495867768,5950.0,7000.0,635.0,818.0,8746.0,10199.0,9473.25,431.2171726636133,0.02086221742395703,True
2023-02-08,5834,618,124,138,111,720,194,732,2023,2,2,0,0,6,winter,8471,0.6887026325109196,0.7616574194309998,0.04403258174949829,0.02290166450242002,5129.0,5950.0,504.0,635.0,7744.0,8746.0,9018.25,785.4427095593927,0.015365740455064756,False
2023-02-09,5087,636,151,188,117,533,179,795,2023,2,3,0,0,6,winter,7686,0.6618527192297684,0.7446005724694249,0.05932864949258392,0.023289097059588863,5834.0,5129.0,618.0,504.0,8471.0,7744.0,8790.0,771.7522810677877,0.01265994460819586,False
2023-02-10,6425,703,150,164,184,720,280,781,2023,2,4,0,0,6,winter,9407,0.6830020197725098,0.7577336026363346,0.0529393005208887,0.02976506856596152,5087.0,5834.0,636.0,618.0,7686.0,8471.0,8161.75,455.4360547870585,0.0043495375317020345,False
2023-02-11,6302,893,165,139,157,720,321,883,2023,2,5,0,1,6,winter,9580,0.6578288100208768,0.7510438413361169,0.04812108559498956,0.03350730688935282,6425.0,5087.0,703.0,636.0,9407.0,7686.0,8327.0,637.4388205937888,0.010249716524379589,False
2023-02-12,7000,750,118,153,162,720,175,861,2023,2,6,0,0,6,winter,9939,0.7042962068618573,0.7797565147399135,0.04356575108159775,0.017607405171546433,6302.0,6425.0,893.0,703.0,9580.0,9407.0,8786.0,606.0742528766591,0.028731327891959386,True
2023-02-13,5853,548,133,151,164,720,213,790,2023,2,0,1,0,7,winter,8572,0.6828044797013533,0.7467335510965936,0.05226318245450303,0.024848343443770415,7000.0,6302.0,750.0,893.0,9939.0,9580.0,9153.0,804.1038490145415,0.010511866069650952,False
2023-02-14,5036,635,125,147,152,572,190,765,2023,2,1,0,0,7,winter,7622,0.660718971398583,0.7440304382051954,0.05562844397795854,0.024927840461821043,5853.0,7000.0,548.0,750.0,8572.0,9939.0,9374.5,472.3480355274775,0.010829605226256226,False
2023-02-15,6022,592,132,147,139,720,276,733,2023,2,2,0,0,7,winter,8761,0.6873644561123159,0.7549366510672297,0.04771144846478712,0.03150325305330442,5036.0,5853.0,635.0,548.0,7622.0,8572.0,8928.25,823.2028405360778,0.007346146708898652,False
2023-02-16,5859,607,122,172,154,720,250,750,2023,2,3,0,0,7,winter,8634,0.6785962473940236,0.7488996988649526,0.05188788510539727,0.02895529302756544,6022.0,5036.0,592.0,635.0,8761.0,7622.0,8723.5,806.1035396688611,0.005116802204468526,False
2023-02-17,6322,701,160,160,182,720,254,901,2023,2,4,0,0,7,winter,9400,0.6725531914893617,0.7471276595744681,0.053404255319148934,0.02702127659574468,5859.0,6022.0,607.0,592.0,8634.0,8761.0,8397.25,444.6140648547537,0.003192851844796697,False
2023-02-18,6333,727,149,189,152,720,253,904,2023,2,5,0,1,7,winter,9427,0.6717937838124536,0.7489126975708073,0.05197836002970192,0.026837806301050177,6322.0,5859.0,701.0,607.0,9400.0,8634.0,8604.25,550.3225569306306,0.0016389278060055718,False
2023-02-19,6290,874,148,168,159,720,212,855,2023,2,6,0,0,7,winter,9426,0.667303203904095,0.7600254614894971,0.050392531296414175,0.02249098238913643,6333.0,6322.0,727.0,701.0,9427.0,9400.0,9055.5,233.17661403608574,0.008812462557261699,False
2023-02-20,5898,648,124,172,162,720,186,743,2023,2,0,1,0,8,winter,8653,0.681613313301745,0.7565006356177049,0.05292961978504565,0.02149543510921068,6290.0,6333.0,874.0,727.0,9426.0,9427.0,9221.75,228.72836874044955,0.008904357174408371,False
2023-02-21,6135,667,127,163,154,720,229,792,2023,2,1,0,0,8,winter,8987,0.682652720596417,0.7568710359408034,0.049404695671525535,0.025481250695448984,5898.0,6290.0,648.0,874.0,8653.0,9426.0,9226.5,209.29624140597235,0.007727514610319915,False
2023-02-22,5094,651,117,132,132,585,207,737,2023,2,2,0,0,8,winter,7655,0.6654474199869367,0.7504898758981058,0.04977139124755062,0.02704114957544089,6135.0,5898.0,667.0,648.0,8987.0,8653.0,9123.25,196.66723163760759,0.0051692109450143155,False
2023-02-23,5518,570,135,170,139,671,235,689,2023,2,3,0,0,8,winter,8127,0.6789713301341208,0.7491079118986096,0.05463270579549649,0.028915959148517287,5094.0,6135.0,651.0,667.0,7655.0,8987.0,8680.25,531.8498378301911,0.003705388262498078,False
2023-02-24,6513,900,148,170,171,720,292,799,2023,2,4,0,0,8,winter,9713,0.6705446309070318,0.7632039534644292,0.0503448985895192,0.030062802429733346,5518.0,5094.0,570.0,651.0,8127.0,7655.0,8355.5,455.6251200274196,0.008780850194427757,False
2023-02-25,6522,900,157,152,165,720,302,841,2023,2,5,0,1,8,winter,9759,0.6683061789117738,0.760528742699047,0.048570550261297266,0.030945793626396146,6513.0,5518.0,900.0,570.0,9713.0,8127.0,8620.5,631.837004297786,0.013143160875146763,False
2023-02-26,6351,687,143,199,162,720,207,808,2023,2,6,0,0,8,winter,9277,0.6845963134634041,0.7586504257841975,0.05432790772879163,0.022313247817182278,6522.0,6513.0,900.0,900.0,9759.0,9713.0,8813.5,720.5693929109121,0.010078929928074633,False
2023-02-27,5062,658,142,140,162,504,210,722,2023,2,0,1,0,9,winter,7600,0.6660526315789473,0.7526315789473684,0.05842105263157895,0.02763157894736842,6351.0,6522.0,687.0,900.0,9277.0,9759.0,9219.0,478.4955590180546,0.005768874396262405,False
2023-02-28,5847,797,109,144,158,695,243,803,2023,2,1,0,0,9,winter,8796,0.6647339699863575,0.755343337880855,0.046725784447476125,0.02762619372442019,5062.0,6351.0,658.0,687.0,7600.0,9277.0,9087.25,704.3961953332802,0.005642250975363441,False
2023-03-01,5027,689,151,185,139,456,183,794,2023,3,2,0,0,9,spring,7624,0.6593651626442812,0.7497376705141658,0.06230325288562434,0.02400314795383001,5847.0,5062.0,797.0,658.0,8796.0,7600.0,8858.0,654.995419831315,0.006163686475180939,False
2023-03-02,4520,632,131,141,144,490,215,745,2023,3,3,0,0,9,spring,7018,0.6440581362211456,0.7341122827016244,0.05927614705044172,0.030635508691935025,5027.0,5847.0,689.0,797.0,7624.0,8796.0,8324.25,642.8039488574002,0.005172937012515407,False
2023-03-03,6105,764,167,175,158,720,188,810,2023,3,4,0,0,9,spring,9087,0.6718388907230108,0.7559150434686915,0.055023660173874764,0.020688896225376913,4520.0,5027.0,632.0,689.0,7018.0,7624.0,7759.5,547.8436516622851,0.006304885141529482,False
2023-03-04,5883,652,165,173,158,720,278,846,2023,3,5,0,1,9,spring,8875,0.6628732394366197,0.7363380281690141,0.05588732394366197,0.03132394366197183,6105.0,4520.0,764.0,632.0,9087.0,7018.0,8131.25,732.0775801329623,0.0026149762684659758,False
2023-03-05,5405,831,154,168,170,674,268,845,2023,3,6,0,0,9,spring,8515,0.634762184380505,0.7323546682325308,0.057780387551379916,0.03147386964180857,5883.0,6105.0,652.0,764.0,8875.0,9087.0,8151.0,739.9970157597487,0.002569292472695782,False
2023-03-06,5725,609,149,147,151,720,266,731,2023,3,0,1,0,10,spring,8498,0.6736879265709579,0.7453518474935279,0.0526006119086844,0.03130148270181219,5405.0,5883.0,831.0,652.0,8515.0,8875.0,8373.75,702.4354656004591,0.009591067813394562,False
2023-03-07,5376,779,127,151,133,572,288,725,2023,3,1,0,0,10,spring,8151,0.659550975340449,0.7551220709115446,0.05042326094957674,0.035333087964666915,5725.0,5405.0,609.0,831.0,8498.0,8515.0,8743.75,294.3257832176227,0.0072117941031276545,False
2023-03-08,4670,763,137,188,134,389,194,765,2023,3,2,0,0,10,spring,7240,0.6450276243093923,0.750414364640884,0.06339779005524862,0.02679558011049724,5376.0,5725.0,779.0,609.0,8151.0,8498.0,8509.75,247.57810215499075,0.008679127802173336,False
2023-03-09,4379,698,134,149,135,320,249,719,2023,3,3,0,0,10,spring,6783,0.6455845496093174,0.7484888692319033,0.06162464985994398,0.0367094206103494,4670.0,5376.0,763.0,779.0,7240.0,8151.0,8101.0,445.0400731020377,0.005985027997666242,False
2023-03-10,5929,893,167,145,153,720,250,825,2023,3,4,0,0,10,spring,9082,0.6528297731777142,0.7511561330103501,0.051200176172649194,0.02752697643690817,4379.0,4670.0,698.0,763.0,6783.0,7240.0,7668.0,620.7299466488362,0.015821280516363712,False
2023-03-11,5885,747,172,168,177,720,212,899,2023,3,5,0,1,10,spring,8980,0.6553452115812918,0.7385300668151448,0.05757238307349666,0.023608017817371936,5929.0,4379.0,893.0,698.0,9082.0,6783.0,7814.0,699.4352483730478,0.013527970627459075,False
2023-03-12,6129,680,150,148,158,720,236,865,2023,3,6,0,0,10,spring,9086,0.674554259300022,0.7493946731234867,0.05018710103455866,0.025974025974025976,5885.0,5929.0,747.0,893.0,8980.0,9082.0,8021.25,807.1791932402621,0.00565092596751279,False
2023-03-13,4605,605,151,151,126,343,156,725,2023,3,0,1,0,11,spring,6862,0.6710871466044885,0.7592538618478578,0.062372486155639756,0.02273389682308365,6129.0,5885.0,680.0,747.0,9086.0,8980.0,8482.75,808.0072194396946,0.010587646547711807,False
2023-03-14,5476,640,153,148,139,661,120,767,2023,3,1,0,0,11,spring,8104,0.675715695952616,0.7546890424481737,0.054294175715695954,0.014807502467917079,4605.0,6129.0,605.0,680.0,6862.0,9086.0,8502.5,696.1455786447738,0.011819238597749852,False
2023-03-15,4983,754,142,130,157,459,184,767,2023,3,2,0,0,11,spring,7576,0.6577349524815206,0.757259767687434,0.056626187961985215,0.024287222808870117,5476.0,4605.0,640.0,605.0,8104.0,6862.0,8258.0,669.131464412388,0.005147290345155027,False
2023-03-16,4929,758,134,154,153,524,251,810,2023,3,3,0,0,11,spring,7713,0.6390509529366005,0.7373265914689485,0.057176196032672114,0.03254246078050045,4983.0,5476.0,754.0,640.0,7576.0,8104.0,7907.0,658.71560631277,0.0025760676579418477,False
2023-03-17,5963,759,164,171,161,720,318,874,2023,3,4,0,0,11,spring,9130,0.6531215772179627,0.7362541073384447,0.05432639649507119,0.0348302300109529,4929.0,4983.0,758.0,754.0,7713.0,7576.0,7563.75,359.5917824422578,0.0037896469119959248,False
2023-03-18,5591,850,159,178,156,720,252,851,2023,3,5,0,1,11,spring,8757,0.6384606600433939,0.7355258650222679,0.056297818887746945,0.02877697841726619,5963.0,4929.0,759.0,758.0,9130.0,7713.0,8130.75,484.07118966807644,0.004973180975143312,False
2023-03-19,5795,766,145,189,179,720,242,900,2023,3,6,0,0,11,spring,8936,0.6485004476275739,0.7342211280214861,0.057408236347359,0.027081468218442255,5591.0,5963.0,850.0,759.0,8757.0,9130.0,8294.0,498.22719047973834,0.0021553921531863567,False
2023-03-20,5027,563,138,153,176,576,248,769,2023,3,0,1,0,12,spring,7650,0.657124183006536,0.730718954248366,0.06104575163398693,0.03241830065359477,5795.0,5591.0,766.0,850.0,8936.0,8757.0,8634.0,453.2824726370966,0.008323016615683557,False
2023-03-21,5057,580,109,134,139,371,198,751,2023,3,1,0,0,12,spring,7339,0.6890584548303583,0.7680882954080938,0.05205068810464641,0.026979152473088977,5027.0,5795.0,563.0,766.0,7650.0,8936.0,8618.25,407.45551904471756,0.010588762673185982,False
2023-03-22,4925,604,126,181,149,424,217,759,2023,3,2,0,0,12,spring,7385,0.6668923493568043,0.7486797562626947,0.061746784021665536,0.029383886255924172,5057.0,5027.0,580.0,563.0,7339.0,7650.0,8170.5,385.1661978938445,0.0028063881168035104,False
2023-03-23,4731,596,142,142,125,397,225,691,2023,3,3,0,0,12,spring,7049,0.6711590296495957,0.7557100297914597,0.05802241452688325,0.03191942119449567,4925.0,5057.0,604.0,580.0,7385.0,7339.0,7827.5,400.00999987500336,0.003992226563199336,False
2023-03-24,5736,808,155,213,179,720,365,901,2023,3,4,0,0,12,spring,9077,0.6319268480775586,0.720943042855569,0.060262201167786716,0.04021152363115567,4731.0,4925.0,596.0,604.0,7049.0,7385.0,7355.75,147.2684623400414,0.02400289971215909,True
2023-03-25,5807,816,143,174,152,720,227,850,2023,3,5,0,1,12,spring,8889,0.6532793340083249,0.7450781865226684,0.05276184047699404,0.025537180785240185,5736.0,4731.0,808.0,596.0,9077.0,7049.0,7712.5,436.85647910192836,0.004026125036743959,False
2023-03-26,5895,738,126,146,145,720,270,882,2023,3,6,0,0,12,spring,8922,0.6607262945527909,0.7434431741761937,0.04673839946200403,0.03026227303295225,5807.0,5736.0,816.0,808.0,8889.0,9077.0,8100.0,551.2200861120116,0.004485931889449135,False
2023-03-27,5373,703,143,161,143,658,257,773,2023,3,0,1,0,13,spring,8211,0.6543660942637924,0.7399829497016198,0.05443916697113628,0.031299476312264034,5895.0,5807.0,738.0,816.0,8922.0,8889.0,8484.25,544.7295200372383,0.001674087554868776,False
